"","SVSPP","YEAR","N","strat.biomass","biomass.var","biomass.SE","strat.abund","abund.var","abund.SE","tot.biomass","tot.bio.var","tot.bio.SE","tot.abundance","tot.abund.var","tot.abund.SE","RPATH","SCINAME","Fall.q","biomass.t_area"
"2495",143,1990,33,0.64377581296803,0.332597453334339,0.57671262630043,6.00240917009334,31.0368337229857,5.57107114682497,603702.125207505,292479220789.002,540813.480591047,5628772,27293140257245.2,5224283.70757611,"Scup","STENOTOMUS CHRYSOPS",0.15,0.111766634195839
"2496",143,1991,33,0.0987018511514381,0.0013284451955614,0.0364478421248967,0.878540376440079,0.118206773322295,0.343812119219633,90794.7690316248,1124125249.9794,33527.9771232832,808160,100026120049.333,316269.062744577,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0168093258471887
"2497",143,1992,33,1.31866292973553,0.509110051222221,0.713519482020093,18.3860473631732,69.6269821030372,8.34427840517304,1236578.94111227,447700695193.359,669104.39782844,17241555,61228506914979.4,7824864.65793367,"Scup","STENOTOMUS CHRYSOPS",0.15,0.228934536412419
"2498",143,1993,33,0.123732491773706,0.0190299273352268,0.137949002661225,1.17977492156324,1.62716685327169,1.27560450503739,113820.185551174,16103051818.9811,126897.800686147,1085262,1376902375652.2,1173414.83527873,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0210721455357275
"2499",143,1994,34,0.258746345182887,0.0599544470031448,0.244855971957281,9.18269026154735,72.2167630571756,8.49804466081319,242639.930438549,52722682529.6467,229614.203675745,8611087,63505905938594.9,7969059.2881842,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0449212404831401
"2500",143,1995,31,0.301870077021327,0.048779099977693,0.22085991029993,7.47563362737489,37.7248209655929,6.14205348117329,283079.300842541,42895316874.0078,207111.846290858,7010291,33174415888656.1,5759723.59481391,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0524079994828693
"2501",143,1996,33,0.356083785257372,0.13706863912038,0.370227820565094,2.67281331792331,8.16379271593691,2.85723515236967,333918.319982742,120535284809.406,347181.91889758,2506436,7179067994365.9,2679378.28504411,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0618201016071827
"2502",143,1997,33,0.0282268740199513,0.000303928366016099,0.0174335414077605,0.164656765116382,0.0109751909950258,0.104762545764342,26469.8105932963,267268227.032109,16348.3401919617,154407,9651352642.82616,98241.298051411,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0049004989617971
"2503",143,1998,33,0.154149436316916,0.0113891487964967,0.106719955006066,8.27448955205325,62.0133034629045,7.87485259943985,144553.958737624,10015378446.3912,100076.862692589,7759420,54533197694540.6,7384659.61940973,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0267620549161312
"2504",143,1999,33,1.7793085943091,1.44677605944844,1.20282004449894,141.588584155218,11234.1870894425,105.991448190137,1668550.38376181,1272264505580.25,1127947.03137171,132774993,9879108373133118,99393703.8908055,"Scup","STENOTOMUS CHRYSOPS",0.15,0.308907742067552
"2505",143,2000,34,1.97283409459898,1.20860364669102,1.09936511073029,37.4678092705512,748.45433995251,27.3578935583957,1850029.32946531,1062820683932.28,1030931.94922472,35135517,658175039979647,25654922.3343133,"Scup","STENOTOMUS CHRYSOPS",0.15,0.342505919201213
"2506",143,2001,33,2.09547752643209,1.98255979013922,1.40803401597377,52.1022811686232,1019.46499744501,31.9290619568601,1965038.46610721,1743421474741.82,1320386.86555942,48859024,896496124925664,29941545.132569,"Scup","STENOTOMUS CHRYSOPS",0.15,0.363798181672238
"2507",143,2002,32,1.23036596901536,1.23113838756425,1.10956675669571,78.2128704817897,3306.25600379941,57.5000522069277,1153778.28013314,1082637262156.82,1040498.56422622,73344284,2907452146809250,53920795.1240451,"Scup","STENOTOMUS CHRYSOPS",0.15,0.213605202954056
"2508",143,2003,31,0.121466161819681,0.0112298247517428,0.105970867467162,5.58350160413336,14.0178736529112,3.74404509226468,111303.120508376,9429247660.4858,97104.3132949603,5116332,11770264030717.4,3430781.83956914,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0206061476931841
"2509",143,2004,33,0.636809019412483,0.339562804619836,0.582720176945879,17.7405300219735,129.531935229412,11.3812097436701,597168.999870014,298604404539.15,546447.073868229,16636219,113907665568041,10672753.4201836,"Scup","STENOTOMUS CHRYSOPS",0.15,0.110557121425778
"2510",143,2005,33,0.106697583795416,0.0144755002166148,0.120314172966508,10.6415315055216,143.990115778341,11.9995881503634,100055.88404266,12729451117.0853,112824.869231412,9979119,126621886132822,11252639.0741382,"Scup","STENOTOMUS CHRYSOPS",0.15,0.018523886075593
"2511",143,2006,38,1.70508188916025,2.34214480154128,1.53040674382377,150.563778959891,13042.3229709668,114.202990201513,1598944.13459424,2059632987752.29,1435142.14897072,141191501,11469145122985326,107094094.715747,"Scup","STENOTOMUS CHRYSOPS",0.15,0.296021161312544
"2512",143,2007,33,0.606877791428952,0.214731469157695,0.463391270049075,2.17346929953625,2.28351512333429,1.5111304124179,569100.92775587,188830347762.726,434546.139969884,2038175,2008075279101.25,1417065.72857481,"Scup","STENOTOMUS CHRYSOPS",0.15,0.105360727678638
"2513",143,2008,33,0.0280145220042461,0.000334649402805102,0.0182934251250306,1.24375392712928,0.647489927254285,0.804667588047564,26270.6770430899,294283662.092718,17154.6979598219,1166333,569389054226.137,754578.726327569,"Scup","STENOTOMUS CHRYSOPS",0.15,0.00486363229240383
"2514",143,2009,46,1.50171933947165,0.602434519560054,0.776166554007614,96.3384963753288,4320.27137172883,65.7287712628863,1408240.47508797,529768274203.228,727851.821597795,90341628,3799155981901267,61637293.7587405,"Scup","STENOTOMUS CHRYSOPS",0.15,0.260715163102717
"2515",143,2010,45,7.24278054508226,9.41654180863563,3.06863842911406,27.2745234545541,99.9807300765918,9.99903645740888,6791932.71850191,8280709257109.82,2877622.15329077,25576742,87920955898967,9376617.50840712,"Scup","STENOTOMUS CHRYSOPS",0.15,1.25742717796567
"2516",143,2011,40,0.697298702755771,0.216681275334852,0.465490360087996,54.2810265151506,2016.28851228314,44.9031013659763,653893.327892081,190544966397.558,436514.56607719,50902147,1773081805186224,42107977.9280153,"Scup","STENOTOMUS CHRYSOPS",0.15,0.121058802561766
"2517",143,2012,43,5.49821405646669,18.1480769955421,4.26005598502438,98.7042689414164,3359.81445151615,57.9639064549324,5155961.81756451,15959038066173.1,3994876.4769606,92560136,2954550321788702,54355775.4225685,"Scup","STENOTOMUS CHRYSOPS",0.15,0.954551051469911
"2518",143,2013,42,0.496415836118058,0.123421871220149,0.351314490478473,26.6228019361997,379.788743561441,19.4881693229877,465514.996392097,108534603500.113,329445.903753732,24965589,333978251089080,18275071.8490812,"Scup","STENOTOMUS CHRYSOPS",0.15,0.0861833048816073
"2519",143,2014,42,3.43709890477198,5.83067550932336,2.41467917316636,117.478123314366,5325.31965888538,72.9747878303554,3223146.7407774,5127373684145.84,2264370.48297001,110165358,4682974354338939,68432261.0640547,"Scup","STENOTOMUS CHRYSOPS",0.15,0.596718559856246
"2520",143,2015,42,4.84020688902673,11.1101944120889,3.33319582564375,252.725714284847,49403.1546188672,222.268204246283,4538914.20971193,9770071814697.81,3125711.40937512,236994071,43444097429452744,208432476.906678,"Scup","STENOTOMUS CHRYSOPS",0.15,0.840313696011585
"2521",143,2016,40,11.9778105833802,12.7089709933395,3.56496437476443,110.768245001696,942.805729081655,30.7051417368762,11232217.114809,11176002389367.1,3343052.85470737,103873155,829083573048332,28793811.3671729,"Scup","STENOTOMUS CHRYSOPS",0.15,2.07948100405907
"2522",143,2018,42,9.88836016126911,16.0257430927868,4.0032165932893,100.251810846012,2691.42015148406,51.8788989039288,9272830.5784794,14092702170005.1,3754024.79613616,94011347,2366778400827291,48649546.7689812,"Scup","STENOTOMUS CHRYSOPS",0.15,1.71672919466478
"2523",143,2019,43,2.55575648382933,1.69075678502753,1.30029103858618,14.7212005365303,35.2087163849397,5.9336933173985,2396666.02832942,1486816035634.13,1219350.66147279,13804837,30961806321759.1,5564333.4121671,"Scup","STENOTOMUS CHRYSOPS",0.15,0.443707722887037
"2524",143,2021,42,8.52880197916334,3.80288668745121,1.95009914810791,256.244702524706,11089.1775979864,105.305164156305,7997902.02828041,3344178748045.04,1828709.58548509,240294010,9751590069421242,98750139.5919076,"Scup","STENOTOMUS CHRYSOPS",0.15,1.48069478804919
"2525",144,1991,33,0,0,0,0.018992633744435,0.000864185136047066,0.029397025972827,0,0,0,17471,731270161.037287,27042.0073411218,"Mesopelagics","EPIGONUS PANDIONIS",0.15,0
"2526",144,1992,33,0,0,0,0.00952431109294266,0.000739006386569481,0.0271846719047606,0,0,0,8931,649866708.043198,25492.4833635956,"Mesopelagics","EPIGONUS PANDIONIS",0.15,0
"2527",145,1963,33,0.122063730893442,0.00531383581874593,0.0728960617505907,0.165433592616435,0.0101582239060903,0.100788014694656,138280.064522574,6819523004.90149,82580.4032740304,187412,13036579220.6338,114177.840322165,"Weakfish","CYNOSCION REGALIS",0.175,0.021943315717299
"2528",145,1972,44,0.0826644167727145,0.00526298473695257,0.0725464315935152,0.0806482114855751,0.00469443633623124,0.0685159568000859,77518.7310232248,4628158332.11124,68030.569100304,75628,4128188799.70279,64250.9828695468,"Weakfish","CYNOSCION REGALIS",0.175,0.0123012524959397
"2529",145,1976,42,0.094185036322417,0.00746721548558912,0.0864130515928532,0.0303822697814248,0.00077702554480636,0.0278751779331785,88322.2162827867,6566512595.91346,81034.0212251216,28491,683299957.951453,26140.0068468134,"Weakfish","CYNOSCION REGALIS",0.175,0.0140156304051216
"2530",145,1979,51,0.0352835925249391,0.00193596657655417,0.0439996201864762,0.0141134370099756,0.000309754652248667,0.0175998480745905,33087.2632416204,1702448380.48991,41260.7365480782,13235,272391740.878386,16504.2946192313,"Weakfish","CYNOSCION REGALIS",0.175,0.00525053460192546
"2531",145,1982,37,0.310495614219464,0.107491791987515,0.327859408874467,0.0846806220598538,0.00799525725526969,0.0894162024203091,291167.916526259,94526026121.1865,307450.851553848,79409,7030861447.0304,83850.2322419587,"Weakfish","CYNOSCION REGALIS",0.175,0.0462047044969441
"2532",145,1999,33,0.373527724559537,0.0897697482661345,0.299616001351955,0.167117250163608,0.0194370453633983,0.139416804451251,350276.410822092,78941632775.8548,280965.536633685,156715,17092529799.4165,130738.402160255,"Weakfish","CYNOSCION REGALIS",0.175,0.0555844828213597
"2533",145,2000,34,0.0903259968638441,0.0100228592290847,0.100114230901929,0.0282268740199513,0.000978794846590305,0.0312856971568528,84703.3938985481,8813892072.87084,93882.3309940206,26470,860731647.741293,29338.2284356314,"Weakfish","CYNOSCION REGALIS",0.175,0.0134413685809292
"2534",145,2006,38,0.128633897319492,0.025055562387087,0.158289489187018,0.0201620528713938,0.000615549237602987,0.0248102647628554,120626.708275165,22033335763.5148,148436.30204069,18907,541301082.033265,23265.878062804,"Weakfish","CYNOSCION REGALIS",0.175,0.0191419490058768
"2535",145,2008,33,0.00902787444933767,7.78411921722978e-05,0.00882276556258284,0.0347225940359141,0.00115149692562571,0.0339337137022417,8465.90828885697,68451910.8718325,8273.56699808689,32561,1012602231.83184,31821.4115311034,"Weakfish","CYNOSCION REGALIS",0.175,0.00134343369781811
"2536",145,2010,45,0.0132711606788888,0.000125926514016118,0.0112216983570277,0.0352835925249391,0.00089011262770238,0.0298347553652176,12445.0588922845,110737133.814088,10523.1712812292,33087,782746365.478454,27977.6047130281,"Weakfish","CYNOSCION REGALIS",0.175,0.00197487510102512
"2537",145,2011,40,0.00325633153696888,8.22897677979474e-06,0.00286861931594186,0.0347225940359141,0.000935648943911121,0.0305883792298827,3053.63176069797,7236389.49221223,2690.05380842321,32561,822790046.35699,28684.3170801919,"Weakfish","CYNOSCION REGALIS",0.175,0.000484573145382273
"2538",145,2016,40,0.0391456325941499,0.0011892009228917,0.034484792632285,0.173612970179571,0.023391223597778,0.152941896149414,36708.8994548077,1045758335.79606,32338.1869590127,162806,20569751158.9247,143421.58540096,"Weakfish","CYNOSCION REGALIS",0.175,0.00582524294555802
"2539",145,2018,42,0.00933849448024117,4.87839025760118e-05,0.00698454741382803,0.100895812847167,0.00424755523857843,0.0651732708905916,8757.19287739086,42899540.1781852,6549.77405550643,94615,3735210940.38215,61116.3721140428,"Weakfish","CYNOSCION REGALIS",0.175,0.00138965691670255
"2540",145,2021,42,0.0123156371100088,7.40874854555404e-05,0.00860740875383181,0.0564537480399026,0.00115416822688606,0.0339730514803433,11549.01465204,65150979.9579568,8071.61569686992,52940,1014951318.10201,31858.3006154127,"Weakfish","CYNOSCION REGALIS",0.175,0.00183268409375131
"2541",146,1975,40,0,0,0,0.0235223950166261,0.000677525045196927,0.0260293112701225,0,0,0,22058,595801306.647502,24409.0414938297,"SouthernDemersals","MENTICIRRHUS SAXATILIS",0.15,0
"2542",146,1977,37,0.00694451880718282,4.06974588210387e-05,0.00637945599726487,0.0347225940359141,0.00101743647052597,0.0318972799863244,6512.2371452746,35788491.236896,5982.3483045453,32561,894712280.9224,29911.7415227265,"SouthernDemersals","MENTICIRRHUS SAXATILIS",0.15,0.00120564562624702
"2543",146,1981,37,0,0,0,0.0282268740199513,0.000888361917252189,0.0298054008067697,0,0,0,26470,781206827.447823,27950.0774139862,"SouthernDemersals","MENTICIRRHUS SAXATILIS",0.15,0
"2544",146,1985,34,0.00352835925249391,1.22349355823788e-05,0.00349784727830973,0.0352835925249391,0.00122349355823788,0.0349784727830973,3308.72632416204,10759145.5967662,3280.11365607446,33087,1075914559.67662,32801.1365607446,"SouthernDemersals","MENTICIRRHUS SAXATILIS",0.15,0.000612562370224637
"2545",146,1999,33,0.0208335564215485,0.000414538893225254,0.020360228221345,0.138890376143656,0.0184239508100113,0.135734854808967,19536.7114358238,364536803.459463,19092.846918662,130245,16201635709.3095,127285.646124414,"SouthernDemersals","MENTICIRRHUS SAXATILIS",0.15,0.00361693687874105
"2546",146,2014,42,0.00479856858339172,2.22369745046714e-05,0.00471560966415493,0.0282268740199513,0.000769445484590704,0.0277388803773819,4499.86780086037,19554728.7287653,4422.07289953087,26470,676634212.068005,26012.1935266522,"SouthernDemersals","MENTICIRRHUS SAXATILIS",0.15,0.000833084823505507
"2547",146,2016,40,0.00430560166045335,1.43865381615774e-05,0.00379295902450546,0.0347225940359141,0.000935648943911121,0.0305883792298827,4037.58703007025,12651219.7527851,3556.8553179438,32561,822790046.35699,28684.3170801919,"SouthernDemersals","MENTICIRRHUS SAXATILIS",0.15,0.000747500288273151
"2548",146,2018,42,0.228474668756315,0.0266973544786748,0.163393251019358,1.14584560318517,0.838595568928159,0.915748638507401,214252.602079534,23477093275.2792,153222.36545387,1074519,737443345095.796,858745.215471851,"SouthernDemersals","MENTICIRRHUS SAXATILIS",0.15,0.0396657411035269
"2549",146,2019,43,0.00333077113435425,1.04338029972199e-05,0.00323013977982686,0.0282268740199513,0.000749339485580289,0.0273740659307361,3123.43765000896,9175267.39877108,3029.07038524546,26470,658953418.469626,25670.0880105547,"SouthernDemersals","MENTICIRRHUS SAXATILIS",0.15,0.000578258877492058
"2550",146,2021,42,0.042876621636306,0.00105098635684793,0.0324189197359802,0.112907496079805,0.00654028661902099,0.0808720385486911,40207.6422912171,924215346.8979,30400.9102971918,105879,5751390802.57804,75837.9245666576,"SouthernDemersals","MENTICIRRHUS SAXATILIS",0.15,0.00744385792296979
"2551",149,2000,34,0.00347225940359141,1.11479476301238e-05,0.00333885423912512,0.0347225940359141,0.00111479476301238,0.0333885423912512,3256.1185726373,9803271.20237325,3131.01759854097,32561,980327120.237325,31310.1759854097,"SouthernDemersals","LEIOSTOMUS XANTHURUS",0.15,0.000602822813123509
"2552",149,2010,45,0.0016714097020545,2.45780125623523e-06,0.00156773762353119,0.0270064620279332,0.000641676760661813,0.025331339496004,1567.3679701801,2161338.84691923,1470.14926008186,25325,564277077.51604,23754.5169918489,"SouthernDemersals","LEIOSTOMUS XANTHURUS",0.15,0.000290175295495573
"2553",149,2012,43,0.436102208741621,0.136603733686714,0.369599423277031,5.4167246696026,21.0746086878354,4.59070895263851,408955.765223938,120126456727.243,346592.638016509,5079545,18532568622090.7,4304946.9941093,"SouthernDemersals","LEIOSTOMUS XANTHURUS",0.15,0.0757121890176425
"2554",149,2016,40,0.00436735021481331,1.55706612048568e-05,0.00394596771462423,0.0352835925249391,0.00101628756779539,0.0318792654839378,4095.49186704096,13692512.7078111,3700.33953953027,33087,893701959.971253,29894.8483851525,"SouthernDemersals","LEIOSTOMUS XANTHURUS",0.15,0.000758220523405088
"2555",149,2018,42,0.0153819960549978,0.0001742722784689,0.013201222612656,0.104167782107742,0.0079922627465797,0.089399456075413,14424.499214289,153251384.521186,12379.4743232976,97684,7028228138.92923,83834.5283217436,"SouthernDemersals","LEIOSTOMUS XANTHURUS",0.15,0.00267048542621489
"2556",150,1986,38,0,0,0,0.0160868344001279,0.000643037538876778,0.025358184849803,0,0,0,15085,565473717.321875,23779.6912789438,"Mesopelagics","HOWELLA SHERBORNI ",0.15,0
"2557",151,1963,33,0.056758107984586,0.00952378377398369,0.0975898753661654,0.0289055590909556,0.00199722487686922,0.0446903219597847,64298.5002739205,12222369067.4201,110554.823808914,32746,2563142983.40244,50627.492367314,"Tilefish","LOPHOLATILUS CHAMAELEONTICEPS",0.15,0.011903928542551
"2558",151,1964,32,0.109792644780873,0.0504638721608245,0.224641652773533,0.0241302516001919,0.00243757382735537,0.0493717918183589,102958.284003841,44376870176.3235,210658.183264557,22628,2143551270.4419,46298.5018163861,"Tilefish","LOPHOLATILUS CHAMAELEONTICEPS",0.15,0.0190612230522349
"2559",151,1971,46,0.162191120260504,0.144938652537662,0.380708093606719,0.0152292131700004,0.0012778650844203,0.0357472388363116,152095.064801564,127456009453.596,357009.817026921,14281,1123727738.79606,33522.0485471287,"Tilefish","LOPHOLATILUS CHAMAELEONTICEPS",0.15,0.0281581806007819
"2560",151,1973,40,0.0167677652159302,0.000536592849424468,0.0231644738646158,0.0186308502399224,0.000662460307931442,0.0257383042940175,15724.0071651157,471868491.196338,21722.5341798865,17471,582553692.834985,24136.1490887628,"Tilefish","LOPHOLATILUS CHAMAELEONTICEPS",0.15,0.00291107034998788
