"","doy","t","temp","seas","thresh","threshCriterion","durationCriterion","event","event_no"
"4875",128,2006-05-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4876",129,2006-05-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4877",130,2006-05-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4878",131,2006-05-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4879",132,2006-05-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4880",133,2006-05-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4881",134,2006-05-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4882",135,2006-05-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4883",136,2006-05-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4884",137,2006-05-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4885",138,2006-05-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4886",139,2006-05-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4887",140,2006-05-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4888",141,2006-05-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4889",142,2006-05-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4890",143,2006-05-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4891",144,2006-05-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4892",145,2006-05-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4893",146,2006-05-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4894",147,2006-05-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4895",148,2006-05-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4896",149,2006-05-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4897",150,2006-05-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4898",151,2006-05-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4899",152,2006-05-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4900",153,2006-06-01,8.70863794917013,NA,NA,FALSE,FALSE,FALSE,NA
"4901",154,2006-06-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4902",155,2006-06-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4903",156,2006-06-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4904",157,2006-06-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4905",158,2006-06-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4906",159,2006-06-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4907",160,2006-06-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4908",161,2006-06-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4909",162,2006-06-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4910",163,2006-06-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4911",164,2006-06-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4912",165,2006-06-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4913",166,2006-06-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4914",167,2006-06-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4915",168,2006-06-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4916",169,2006-06-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4917",170,2006-06-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4918",171,2006-06-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4919",172,2006-06-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4920",173,2006-06-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4921",174,2006-06-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4922",175,2006-06-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4923",176,2006-06-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4924",177,2006-06-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4925",178,2006-06-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4926",179,2006-06-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4927",180,2006-06-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4928",181,2006-06-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4929",182,2006-06-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4930",183,2006-07-01,9.42837604734956,NA,NA,FALSE,FALSE,FALSE,NA
"4931",184,2006-07-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4932",185,2006-07-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4933",186,2006-07-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4934",187,2006-07-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4935",188,2006-07-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4936",189,2006-07-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4937",190,2006-07-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4938",191,2006-07-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4939",192,2006-07-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4940",193,2006-07-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4941",194,2006-07-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4942",195,2006-07-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4943",196,2006-07-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4944",197,2006-07-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4945",198,2006-07-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4946",199,2006-07-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4947",200,2006-07-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4948",201,2006-07-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4949",202,2006-07-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4950",203,2006-07-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4951",204,2006-07-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4952",205,2006-07-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4953",206,2006-07-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4954",207,2006-07-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4955",208,2006-07-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4956",209,2006-07-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4957",210,2006-07-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4958",211,2006-07-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4959",212,2006-07-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4960",213,2006-07-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4961",214,2006-08-01,9.31933342756295,NA,NA,FALSE,FALSE,FALSE,NA
"4962",215,2006-08-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4963",216,2006-08-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4964",217,2006-08-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4965",218,2006-08-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4966",219,2006-08-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4967",220,2006-08-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4968",221,2006-08-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4969",222,2006-08-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4970",223,2006-08-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4971",224,2006-08-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4972",225,2006-08-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4973",226,2006-08-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4974",227,2006-08-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4975",228,2006-08-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4976",229,2006-08-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4977",230,2006-08-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4978",231,2006-08-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4979",232,2006-08-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4980",233,2006-08-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4981",234,2006-08-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4982",235,2006-08-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4983",236,2006-08-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4984",237,2006-08-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4985",238,2006-08-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4986",239,2006-08-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4987",240,2006-08-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4988",241,2006-08-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4989",242,2006-08-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4990",243,2006-08-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4991",244,2006-08-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4992",245,2006-09-01,10.5413574481883,NA,NA,FALSE,FALSE,FALSE,NA
"4993",246,2006-09-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4994",247,2006-09-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4995",248,2006-09-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4996",249,2006-09-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4997",250,2006-09-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4998",251,2006-09-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"4999",252,2006-09-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5000",253,2006-09-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5001",254,2006-09-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5002",255,2006-09-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5003",256,2006-09-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5004",257,2006-09-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5005",258,2006-09-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5006",259,2006-09-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5007",260,2006-09-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5008",261,2006-09-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5009",262,2006-09-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5010",263,2006-09-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5011",264,2006-09-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5012",265,2006-09-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5013",266,2006-09-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5014",267,2006-09-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5015",268,2006-09-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5016",269,2006-09-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5017",270,2006-09-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5018",271,2006-09-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5019",272,2006-09-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5020",273,2006-09-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5021",274,2006-09-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5022",275,2006-10-01,11.3328571846572,NA,NA,FALSE,FALSE,FALSE,NA
"5023",276,2006-10-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5024",277,2006-10-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5025",278,2006-10-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5026",279,2006-10-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5027",280,2006-10-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5028",281,2006-10-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5029",282,2006-10-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5030",283,2006-10-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5031",284,2006-10-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5032",285,2006-10-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5033",286,2006-10-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5034",287,2006-10-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5035",288,2006-10-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5036",289,2006-10-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5037",290,2006-10-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5038",291,2006-10-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5039",292,2006-10-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5040",293,2006-10-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5041",294,2006-10-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5042",295,2006-10-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5043",296,2006-10-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5044",297,2006-10-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5045",298,2006-10-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5046",299,2006-10-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5047",300,2006-10-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5048",301,2006-10-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5049",302,2006-10-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5050",303,2006-10-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5051",304,2006-10-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5052",305,2006-10-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5053",306,2006-11-01,11.500717583226,NA,NA,FALSE,FALSE,FALSE,NA
"5054",307,2006-11-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5055",308,2006-11-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5056",309,2006-11-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5057",310,2006-11-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5058",311,2006-11-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5059",312,2006-11-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5060",313,2006-11-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5061",314,2006-11-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5062",315,2006-11-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5063",316,2006-11-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5064",317,2006-11-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5065",318,2006-11-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5066",319,2006-11-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5067",320,2006-11-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5068",321,2006-11-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5069",322,2006-11-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5070",323,2006-11-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5071",324,2006-11-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5072",325,2006-11-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5073",326,2006-11-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5074",327,2006-11-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5075",328,2006-11-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5076",329,2006-11-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5077",330,2006-11-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5078",331,2006-11-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5079",332,2006-11-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5080",333,2006-11-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5081",334,2006-11-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5082",335,2006-11-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5083",336,2006-12-01,11.216226630458,NA,NA,FALSE,FALSE,FALSE,NA
"5084",337,2006-12-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5085",338,2006-12-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5086",339,2006-12-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5087",340,2006-12-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5088",341,2006-12-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5089",342,2006-12-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5090",343,2006-12-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5091",344,2006-12-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5092",345,2006-12-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5093",346,2006-12-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5094",347,2006-12-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5095",348,2006-12-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5096",349,2006-12-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5097",350,2006-12-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5098",351,2006-12-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5099",352,2006-12-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5100",353,2006-12-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5101",354,2006-12-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5102",355,2006-12-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5103",356,2006-12-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5104",357,2006-12-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5105",358,2006-12-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5106",359,2006-12-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5107",360,2006-12-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5108",361,2006-12-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5109",362,2006-12-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5110",363,2006-12-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5111",364,2006-12-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5112",365,2006-12-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5113",366,2006-12-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5114",1,2007-01-01,10.3870059647938,NA,NA,FALSE,FALSE,FALSE,NA
"5115",2,2007-01-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5116",3,2007-01-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5117",4,2007-01-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5118",5,2007-01-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5119",6,2007-01-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5120",7,2007-01-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5121",8,2007-01-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5122",9,2007-01-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5123",10,2007-01-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5124",11,2007-01-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5125",12,2007-01-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5126",13,2007-01-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5127",14,2007-01-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5128",15,2007-01-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5129",16,2007-01-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5130",17,2007-01-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5131",18,2007-01-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5132",19,2007-01-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5133",20,2007-01-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5134",21,2007-01-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5135",22,2007-01-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5136",23,2007-01-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5137",24,2007-01-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5138",25,2007-01-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5139",26,2007-01-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5140",27,2007-01-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5141",28,2007-01-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5142",29,2007-01-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5143",30,2007-01-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5144",31,2007-01-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5145",32,2007-02-01,7.84319366187584,NA,NA,FALSE,FALSE,FALSE,NA
"5146",33,2007-02-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5147",34,2007-02-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5148",35,2007-02-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5149",36,2007-02-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5150",37,2007-02-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5151",38,2007-02-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5152",39,2007-02-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5153",40,2007-02-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5154",41,2007-02-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5155",42,2007-02-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5156",43,2007-02-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5157",44,2007-02-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5158",45,2007-02-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5159",46,2007-02-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5160",47,2007-02-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5161",48,2007-02-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5162",49,2007-02-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5163",50,2007-02-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5164",51,2007-02-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5165",52,2007-02-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5166",53,2007-02-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5167",54,2007-02-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5168",55,2007-02-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5169",56,2007-02-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5170",57,2007-02-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5171",58,2007-02-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5172",59,2007-02-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5173",61,2007-03-01,6.81219579788243,NA,NA,FALSE,FALSE,FALSE,NA
"5174",62,2007-03-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5175",63,2007-03-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5176",64,2007-03-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5177",65,2007-03-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5178",66,2007-03-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5179",67,2007-03-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5180",68,2007-03-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5181",69,2007-03-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5182",70,2007-03-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5183",71,2007-03-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5184",72,2007-03-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5185",73,2007-03-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5186",74,2007-03-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5187",75,2007-03-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5188",76,2007-03-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5189",77,2007-03-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5190",78,2007-03-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5191",79,2007-03-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5192",80,2007-03-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5193",81,2007-03-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5194",82,2007-03-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5195",83,2007-03-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5196",84,2007-03-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5197",85,2007-03-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5198",86,2007-03-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5199",87,2007-03-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5200",88,2007-03-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5201",89,2007-03-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5202",90,2007-03-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5203",91,2007-03-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5204",92,2007-04-01,6.88138386788891,NA,NA,FALSE,FALSE,FALSE,NA
"5205",93,2007-04-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5206",94,2007-04-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5207",95,2007-04-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5208",96,2007-04-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5209",97,2007-04-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5210",98,2007-04-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5211",99,2007-04-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5212",100,2007-04-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5213",101,2007-04-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5214",102,2007-04-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5215",103,2007-04-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5216",104,2007-04-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5217",105,2007-04-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5218",106,2007-04-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5219",107,2007-04-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5220",108,2007-04-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"5221",109,2007-04-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
