# ---------------------------------- WARNING ----------------------------------------,,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,,
# for any damages resulting from its use.,,,,,,,,
#,,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,,
#,,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,,
#,,,,,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,,,,,
# retrieved: 2022-09-29 12:40:46 EDT       (caww01),,,,,,,,
#,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,
#    USGS 01310740 REYNOLDS CHANNEL AT POINT LOOKOUT NY,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,
#,,,,,,,,
# Data provided for site 01310740,,,,,,,,
#            TS   parameter     statistic     Description,,,,,,,,
"#        104823       90860     00001     Salinity, water, unfiltered, practical salinity units at 25 degrees Celsius (Maximum), monitor",,,,,,,,
"#        104824       90860     00002     Salinity, water, unfiltered, practical salinity units at 25 degrees Celsius (Minimum), monitor",,,,,,,,
"#        104825       90860     00003     Salinity, water, unfiltered, practical salinity units at 25 degrees Celsius (Mean), monitor",,,,,,,,
#,,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,,
#        ,,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,,
#     P  Provisional data subject to revision.,,,,,,,,
#     4  Statistic computed from less than expected number of instantaneous values for the period,,,,,,,,
# ,,,,,,,,
agency_cd,site_no,datetime,104823_90860_00001,104823_90860_00001_cd,104824_90860_00002,104824_90860_00002_cd,104825_90860_00003,104825_90860_00003_cd
USGS,1310740,6/5/14,30.8,A,29.5,A,30.3,A
USGS,1310740,6/6/14,30.6,A,29.3,A,30,A
USGS,1310740,6/7/14,30.8,A,29.2,A,30.1,A
USGS,1310740,6/8/14,30.6,A,29.2,A,30.1,A
USGS,1310740,6/9/14,30.5,A,28.9,A,29.8,A
USGS,1310740,6/10/14,30,A,28.7,A,29.3,A
USGS,1310740,6/11/14,29.7,A,27.9,A,28.9,A
USGS,1310740,6/12/14,30.5,A,28.5,A,29.6,A
USGS,1310740,6/13/14,30.5,A,28.6,A,29.8,A
USGS,1310740,6/14/14,30.6,A,28.5,A,29.8,A
USGS,1310740,6/15/14,30.8,A,28.9,A,30,A
USGS,1310740,6/16/14,30.7,A,29.5,A,30.3,A
USGS,1310740,6/17/14,30.6,A,29.7,A,30.3,A
USGS,1310740,6/18/14,30.8,A,29.6,A,30.3,A
USGS,1310740,6/19/14,30.8,A,29.7,A,30.3,A
USGS,1310740,6/20/14,30.7,A,29.6,A,30.3,A
USGS,1310740,6/21/14,30.5,A,29.7,A,30.3,A
USGS,1310740,6/22/14,30.5,A,29.7,A,30.2,A
USGS,1310740,6/23/14,30.5,A,29.7,A,30.2,A
USGS,1310740,6/24/14,30.5,A,29.8,A,30.2,A
USGS,1310740,6/25/14,30.4,A,29.7,A,30.1,A
USGS,1310740,6/26/14,30.4,A,29.4,A,30.1,A
USGS,1310740,6/27/14,30.5,A,29.5,A,30.1,A
USGS,1310740,6/28/14,30.3,A,29.6,A,30,A
USGS,1310740,6/29/14,30.3,A,29.6,A,30.1,A
USGS,1310740,6/30/14,30.5,A,29.5,A,30.1,A
USGS,1310740,7/1/14,30.7,A,29.4,A,30.1,A
USGS,1310740,7/2/14,30.6,A,29.4,A,30,A
USGS,1310740,7/3/14,30.2,A,29.2,A,29.9,A
USGS,1310740,7/4/14,30.5,A,29,A,29.7,A
USGS,1310740,7/5/14,30.8,A,28.5,A,29.6,A
USGS,1310740,7/6/14,30.9,A,28.6,A,30.1,A
USGS,1310740,7/7/14,30.6,A,29.1,A,29.8,A
USGS,1310740,7/8/14,30.2,A,28.9,A,29.4,A
USGS,1310740,7/9/14,30.9,A,29,A,29.7,A
USGS,1310740,7/10/14,31.1,A,29.2,A,30.2,A
USGS,1310740,7/11/14,30.5,A,29.4,A,30,A
USGS,1310740,7/12/14,30.5,A,29.5,A,30.2,A
USGS,1310740,7/13/14,31,A,29.7,A,30.6,A
USGS,1310740,7/14/14,31.3,A,29.7,A,30.7,A
USGS,1310740,7/15/14,31,A,27.1,A,30.2,A
USGS,1310740,7/16/14,31,A,28.7,A,30.1,A
USGS,1310740,7/17/14,31.1,A,28.5,A,30.3,A
USGS,1310740,7/18/14,31,A,28.7,A,30.3,A
USGS,1310740,7/19/14,31,A,29.5,A,30.5,A
USGS,1310740,7/20/14,31.1,A,29.6,A,30.6,A
USGS,1310740,7/21/14,30.9,A,29.7,A,30.5,A
USGS,1310740,7/22/14,30.9,A,29.6,A,30.5,A
USGS,1310740,7/23/14,31.1,A,29.8,A,30.6,A
USGS,1310740,7/24/14,31.2,A,30,A,30.7,A
USGS,1310740,7/25/14,31.3,A,29.7,A,30.7,A
USGS,1310740,7/26/14,31.3,A,30.3,A,30.9,A
USGS,1310740,7/27/14,31.2,A,30.2,A,30.9,A
USGS,1310740,7/28/14,31.1,A,30.2,A,30.8,A
USGS,1310740,7/29/14,31.6,A,30,A,30.9,A
USGS,1310740,7/30/14,31.6,A,30.2,A,31.1,A
USGS,1310740,7/31/14,31.4,A,30.5,A,31.1,A
USGS,1310740,8/1/14,31.4,A,30.4,A,31,A
USGS,1310740,8/2/14,31,A,30,A,30.6,A
USGS,1310740,8/3/14,30.2,A,29.5,A,30,A
USGS,1310740,8/4/14,30.6,A,29.2,A,29.9,A
USGS,1310740,8/5/14,31.1,A,28.1,A,30.4,A
USGS,1310740,8/6/14,31.5,A,30,A,30.9,A
USGS,1310740,8/7/14,32.3,A,30.5,A,31.3,A
USGS,1310740,8/8/14,32.6,A,30.6,A,31.7,A
USGS,1310740,8/9/14,32.7,A,31.2,A,32.3,A
USGS,1310740,8/10/14,33.1,A,31.9,A,32.7,A
USGS,1310740,8/11/14,33.5,A,32.4,A,33.1,A
USGS,1310740,8/12/14,33.6,A,32.7,A,33.3,A
USGS,1310740,8/13/14,33.4,A,28.7,A,31.5,A
USGS,1310740,8/14/14,33.3,A,29.4,A,31.4,A
USGS,1310740,8/15/14,33.8,A,30.5,A,32.4,A
USGS,1310740,8/16/14,34.2,A,31.2,A,33,A
USGS,1310740,8/17/14,34.5,A,31.9,A,33.4,A
USGS,1310740,8/18/14,34.9,A,32.3,A,33.8,A
USGS,1310740,8/19/14,34.9,A,32.7,A,34,A
USGS,1310740,8/20/14,34.5,A,32.9,A,33.9,A
USGS,1310740,8/21/14,34.2,A,32.7,A,33.6,A
USGS,1310740,8/22/14,33.7,A,32.4,A,33.3,A
USGS,1310740,8/23/14,33.2,A,32.1,A,32.7,A
USGS,1310740,8/24/14,32.5,A,31.2,A,32,A
USGS,1310740,8/25/14,32.1,A,30.5,A,31.4,A
USGS,1310740,8/26/14,32.2,A,30.3,A,31.5,A
USGS,1310740,8/27/14,32.7,A,30.7,A,31.7,A
USGS,1310740,8/28/14,32.7,A,30.8,A,31.9,A
USGS,1310740,8/29/14,32.4,A,30.5,A,31.7,A
USGS,1310740,8/30/14,32.4,A,30.4,A,31.6,A
USGS,1310740,8/31/14,32.7,A,30.6,A,32.1,A
USGS,1310740,9/1/14,33.5,A,31,A,32.5,A
USGS,1310740,9/2/14,,,,,,
USGS,1310740,9/3/14,,,,,,
USGS,1310740,9/4/14,34.5,A,29.7,A,31.9,A
USGS,1310740,9/5/14,31,A,29.8,A,30.5,A
USGS,1310740,9/6/14,31,A,29.9,A,30.5,A
USGS,1310740,9/7/14,31.4,A,29.8,A,30.9,A
USGS,1310740,9/8/14,31.4,A,30.3,A,31,A
USGS,1310740,9/9/14,31,A,30.6,A,30.9,A
USGS,1310740,9/10/14,31,A,30.6,A,30.9,A
USGS,1310740,9/11/14,31,A,30.6,A,30.9,A
USGS,1310740,9/12/14,31.3,A,30.5,A,30.9,A
USGS,1310740,9/13/14,31.3,A,30.8,A,31,A
USGS,1310740,9/14/14,31.3,A,30.6,A,30.9,A
USGS,1310740,9/15/14,31.3,A,30.7,A,31,A
USGS,1310740,9/16/14,31.3,A,30.7,A,31.1,A
USGS,1310740,9/17/14,31.3,A,30.5,A,31.1,A
USGS,1310740,9/18/14,31.3,A,30.3,A,30.9,A
USGS,1310740,9/19/14,31.1,A,30.4,A,30.9,A
USGS,1310740,9/20/14,31,A,30.1,A,30.8,A
USGS,1310740,9/21/14,30.9,A,29.7,A,30.5,A
USGS,1310740,9/22/14,30.5,A,29.4,A,30.1,A
USGS,1310740,9/23/14,30.1,A,29.1,A,29.6,A
USGS,1310740,9/24/14,30,A,28.9,A,29.5,A
USGS,1310740,9/25/14,29.5,A,28.6,A,29.2,A
USGS,1310740,9/26/14,29.4,A,28.6,A,29.1,A
USGS,1310740,9/27/14,29.8,A,28.9,A,29.4,A
USGS,1310740,9/28/14,30,A,29.2,A,29.7,A
USGS,1310740,9/29/14,31,A,29.4,A,30.3,A
USGS,1310740,9/30/14,31.2,A,30.3,A,30.9,A
USGS,1310740,10/1/14,31.3,A,30.5,A,31,A
USGS,1310740,10/2/14,31.4,A,30.8,A,31.2,A
USGS,1310740,10/3/14,31.6,A,30.8,A,31.3,A
USGS,1310740,10/4/14,31.8,A,31,A,31.5,A
USGS,1310740,10/5/14,31.8,A,31,A,31.5,A
USGS,1310740,10/6/14,31.9,A,31.2,A,31.7,A
USGS,1310740,10/7/14,32,A,31.6,A,31.8,A
USGS,1310740,10/8/14,31.9,A,31.6,A,31.8,A
USGS,1310740,10/9/14,32.6,A,31.6,A,32,A
USGS,1310740,10/10/14,33.2,A,31.9,A,32.5,A
USGS,1310740,10/11/14,32.7,A,32.2,A,32.5,A
USGS,1310740,10/12/14,32.6,A,32.3,A,32.5,A
USGS,1310740,10/13/14,32.9,A,32.4,A,32.7,A
USGS,1310740,10/14/14,33.1,A,32.4,A,32.8,A
USGS,1310740,10/15/14,33.1,A,32.5,A,32.8,A
USGS,1310740,10/16/14,33,A,32.1,A,32.6,A
USGS,1310740,10/17/14,32.6,A,31.8,A,32.4,A
USGS,1310740,10/18/14,33.2,A,31.7,A,32.5,A
USGS,1310740,10/19/14,33.5,A,31.8,A,32.7,A
USGS,1310740,10/20/14,33.5,A,31.8,A,32.9,A
USGS,1310740,10/21/14,33.8,A,32.1,A,33.2,A
USGS,1310740,10/22/14,33.6,A,31.9,A,33,A
USGS,1310740,10/23/14,33.5,A,31.8,A,32.9,A
USGS,1310740,10/24/14,33.6,A,32.4,A,33.2,A
USGS,1310740,10/25/14,33.9,A,32.4,A,33.3,A
USGS,1310740,10/26/14,33.7,A,32.4,A,33,A
USGS,1310740,10/27/14,33.5,A,32.3,A,32.9,A
USGS,1310740,10/28/14,33.3,A,32.2,A,32.9,A
USGS,1310740,10/29/14,34,A,32.6,A,33.4,A
USGS,1310740,10/30/14,33.7,A,32.2,A,33,A
USGS,1310740,10/31/14,33,A,32,A,32.5,A
USGS,1310740,11/1/14,32.5,A,30.9,A,31.9,A
USGS,1310740,11/2/14,32,A,30.7,A,31.3,A
USGS,1310740,11/3/14,31.8,A,30.5,A,31.2,A
USGS,1310740,11/4/14,32,A,30.4,A,31,A
USGS,1310740,11/5/14,31.5,A,30.3,A,31,A
USGS,1310740,11/6/14,32,A,30.8,A,31.4,A
USGS,1310740,11/7/14,33.3,A,31.4,A,32.6,A
USGS,1310740,11/8/14,32.4,A,31.4,A,31.8,A
USGS,1310740,11/9/14,32.1,A,31.1,A,31.5,A
USGS,1310740,11/10/14,32.6,A,31.3,A,32,A
USGS,1310740,11/11/14,32.5,A,31.2,A,32,A
USGS,1310740,11/12/14,32.4,A,31.2,A,31.8,A
USGS,1310740,11/13/14,32.4,A,31.6,A,32.1,A
USGS,1310740,11/14/14,32.3,A,31.5,A,32,A
USGS,1310740,11/15/14,32.4,A,31.5,A,32,A
USGS,1310740,11/16/14,32.4,A,31.6,A,32.1,A
USGS,1310740,11/17/14,32.3,A,31,A,31.8,A
USGS,1310740,11/18/14,32.6,A,30.7,A,31.6,A
USGS,1310740,11/19/14,32.4,A,30.9,A,31.9,A
USGS,1310740,11/20/14,31.9,A,31.3,A,31.6,A
USGS,1310740,11/21/14,32.2,A,31.2,A,31.6,A
USGS,1310740,11/22/14,31.9,A,31.3,A,31.7,A
USGS,1310740,11/23/14,32.2,A,31.4,A,31.9,A
USGS,1310740,11/24/14,32.5,A,31.3,A,32.1,A
USGS,1310740,11/25/14,32.6,A,31.2,A,32.1,A
USGS,1310740,11/26/14,32.4,A,30.9,A,31.8,A
USGS,1310740,11/27/14,32.2,A,30.8,A,31.6,A
USGS,1310740,11/28/14,32.1,A,31,A,31.6,A
USGS,1310740,11/29/14,32.1,A,31.3,A,31.8,A
USGS,1310740,11/30/14,32.1,A,31.2,A,31.8,A
USGS,1310740,12/1/14,32.1,A,31,A,31.7,A
USGS,1310740,12/2/14,32.1,A,31.1,A,31.7,A
USGS,1310740,12/3/14,31.8,A,31,A,31.5,A
USGS,1310740,12/4/14,31.6,A,31,A,31.4,A
USGS,1310740,12/5/14,31.8,A,31.1,A,31.6,A
USGS,1310740,12/6/14,31.6,A,30.2,A,31.1,A
USGS,1310740,12/7/14,31.6,A,29.7,A,30.8,A
USGS,1310740,12/8/14,31.8,A,30.2,A,31.2,A
USGS,1310740,12/9/14,31.4,A,28.7,A,30.5,A
USGS,1310740,12/10/14,31.4,A,28.1,A,29.5,A
USGS,1310740,12/11/14,31.6,A,28.4,A,29.9,A
USGS,1310740,12/12/14,31.6,A,28.8,A,30.2,A
USGS,1310740,12/13/14,31.6,A,28.9,A,30.4,A
USGS,1310740,12/14/14,31.6,A,29.4,A,30.6,A
USGS,1310740,12/15/14,31.6,A,29.6,A,30.7,A
USGS,1310740,12/16/14,31.5,A,29.7,A,30.8,A
USGS,1310740,12/17/14,31.4,A,29.3,A,30.5,A
USGS,1310740,12/18/14,31.2,A,29.4,A,30.3,A
USGS,1310740,12/19/14,31.4,A,29.4,A,30.6,A
USGS,1310740,12/20/14,31.5,A,29.7,A,30.9,A
USGS,1310740,12/21/14,31.4,A,30.3,A,31,A
USGS,1310740,12/22/14,31.5,A,30.5,A,31.1,A
USGS,1310740,12/23/14,31.4,A,30.5,A,31.1,A
USGS,1310740,12/24/14,31.5,A,30,A,30.9,A
USGS,1310740,12/25/14,31.3,A,29.9,A,30.6,A
USGS,1310740,12/26/14,31,A,29.8,A,30.4,A
USGS,1310740,12/27/14,31.2,A,30,A,30.6,A
USGS,1310740,12/28/14,31.3,A,30,A,30.8,A
USGS,1310740,12/29/14,31.3,A,30,A,30.7,A
USGS,1310740,12/30/14,31.5,A,30.2,A,30.9,A
USGS,1310740,12/31/14,31.6,A,30.6,A,31.3,A
USGS,1310740,1/1/15,32.3,A,30.9,A,31.6,A
USGS,1310740,1/2/15,31.9,A,31,A,31.5,A
USGS,1310740,1/3/15,31.6,A,31,A,31.4,A
USGS,1310740,1/4/15,31.6,A,30.5,A,31.1,A
USGS,1310740,1/5/15,31.3,A,30.2,A,30.8,A
USGS,1310740,1/6/15,31.4,A,30.2,A,30.9,A
USGS,1310740,1/7/15,31.5,A,30.5,A,31.2,A
USGS,1310740,1/8/15,32.6,A,31,A,31.9,A
USGS,1310740,1/9/15,32.4,A,31.7,A,32.2,A
USGS,1310740,1/10/15,32.3,A,31.7,A,32,A
USGS,1310740,1/11/15,32.1,A,31.6,A,31.9,A
USGS,1310740,1/12/15,31.9,A,30.8,A,31.5,A
USGS,1310740,1/13/15,32,A,30.5,A,31.3,A
USGS,1310740,1/14/15,32.1,A,31,A,31.7,A
USGS,1310740,1/15/15,31.9,A,30.8,A,31.5,A
USGS,1310740,1/16/15,31.8,A,30.7,A,31.3,A
USGS,1310740,1/17/15,32.8,A,31,A,32,A
USGS,1310740,1/18/15,32.4,A,30.1,A,31.8,A
USGS,1310740,1/19/15,32.1,A,30.1,A,31.3,A
USGS,1310740,1/20/15,31.7,A,30.4,A,31.1,A
USGS,1310740,1/21/15,31.8,A,30.7,A,31.4,A
USGS,1310740,1/22/15,31.7,A,31,A,31.4,A
USGS,1310740,1/23/15,31.7,A,31,A,31.4,A
USGS,1310740,1/24/15,31.7,A,30.6,A,31.3,A
USGS,1310740,1/25/15,31.7,A,30.6,A,31.1,A
USGS,1310740,1/26/15,31.6,A,30.8,A,31.3,A
USGS,1310740,1/27/15,31.4,A,30.9,A,31.2,A
USGS,1310740,1/28/15,31.6,A,30.9,A,31.3,A
USGS,1310740,1/29/15,31.6,A,30.8,A,31.3,A
USGS,1310740,1/30/15,31.6,A,30.5,A,31.2,A
USGS,1310740,1/31/15,31.8,A,30.5,A,31.3,A
USGS,1310740,2/1/15,31.6,A,30.9,A,31.4,A
USGS,1310740,2/2/15,31.6,A,30.4,A,31.1,A
USGS,1310740,2/3/15,31.5,A,30.4,A,31,A
USGS,1310740,2/4/15,31.4,A,30.4,A,31,A
USGS,1310740,2/5/15,31.3,A,30.2,A,30.8,A
USGS,1310740,2/6/15,31.5,A,30.4,A,31,A
USGS,1310740,2/7/15,31.3,A,30.4,A,31,A
USGS,1310740,2/8/15,31.2,A,30.4,A,30.9,A
USGS,1310740,2/9/15,31.1,A,30.2,A,30.8,A
USGS,1310740,2/10/15,31,A,30.1,A,30.7,A
USGS,1310740,2/11/15,31.2,A,30,A,30.7,A
USGS,1310740,2/12/15,31.3,A,29.8,A,30.6,A
USGS,1310740,2/13/15,31.3,A,29.7,A,30.5,A
USGS,1310740,2/14/15,31.2,A,30.1,A,30.8,A
USGS,1310740,2/15/15,31.3,A,30.2,A,30.8,A
USGS,1310740,2/16/15,31.8,A,30.5,A,31.4,A
USGS,1310740,2/17/15,31.6,A,30.8,A,31.3,A
USGS,1310740,2/18/15,31.5,A,30.8,A,31.2,A
USGS,1310740,2/19/15,31.9,A,31,A,31.5,A
USGS,1310740,2/20/15,32.5,A,31.5,A,32,A
USGS,1310740,2/21/15,32.2,A,31.4,A,32,A
USGS,1310740,2/22/15,,,,,,
USGS,1310740,2/23/15,,,,,,
USGS,1310740,2/24/15,,,,,,
USGS,1310740,2/25/15,,,,,,
USGS,1310740,2/26/15,30.8,A,30,A,30.5,A
USGS,1310740,2/27/15,31,A,29.9,A,30.5,A
USGS,1310740,2/28/15,30.9,A,29.8,A,30.5,A
USGS,1310740,3/1/15,30.9,A,29.8,A,30.5,A
USGS,1310740,3/2/15,31,A,29.7,A,30.4,A
USGS,1310740,3/3/15,31,A,29.6,A,30.5,A
USGS,1310740,3/4/15,31.3,A,29.7,A,30.6,A
USGS,1310740,3/5/15,31.4,A,29.3,A,30.4,A
USGS,1310740,3/6/15,31.6,A,29.7,A,30.8,A
USGS,1310740,3/7/15,31.7,A,30.3,A,31.1,A
USGS,1310740,3/8/15,32.3,A,30.6,A,31.5,A
USGS,1310740,3/9/15,32.4,A,30.5,A,31.7,A
USGS,1310740,3/10/15,32.4,A,30.7,A,31.8,A
USGS,1310740,3/11/15,32.4,A,30.1,A,31.4,A
USGS,1310740,3/12/15,32.4,A,30,A,31.1,A
USGS,1310740,3/13/15,32.5,A,30.4,A,31.6,A
USGS,1310740,3/14/15,32.4,A,30,A,31.5,A
USGS,1310740,3/15/15,32.8,A,30,A,31.2,A
USGS,1310740,3/16/15,32.6,A,30.1,A,31.4,A
USGS,1310740,3/17/15,32.4,A,29.7,A,31.2,A
USGS,1310740,3/18/15,32.4,A,30.7,A,31.4,A
USGS,1310740,3/19/15,32,A,30.7,A,31.3,A
USGS,1310740,3/20/15,31.8,A,30.9,A,31.4,A
USGS,1310740,3/21/15,31.6,A,29.1,A,31.1,A
USGS,1310740,3/22/15,31.1,A,29.1,A,30.6,A
USGS,1310740,3/23/15,31,A,29,A,30.5,A
USGS,1310740,3/24/15,31,A,29.9,A,30.4,A
USGS,1310740,3/25/15,31,A,29.1,A,30.2,A
USGS,1310740,3/26/15,30.4,A,29.2,A,29.7,A
USGS,1310740,3/27/15,30.4,A,28.2,A,29.3,A
USGS,1310740,3/28/15,30.4,A,28.3,A,29.1,A
USGS,1310740,3/29/15,30,A,28.1,A,29.2,A
USGS,1310740,3/30/15,29.8,A,28.2,A,29.1,A
USGS,1310740,3/31/15,29.7,A,28.1,A,29,A
USGS,1310740,4/1/15,30,A,27.9,A,29,A
USGS,1310740,4/2/15,29.5,A,27.6,A,28.8,A
USGS,1310740,4/3/15,29.7,A,28.1,A,28.8,A
USGS,1310740,4/4/15,29.4,A,28,A,28.7,A
USGS,1310740,4/5/15,,,,,,
USGS,1310740,4/6/15,30.7,A,28.7,A,29.7,A
USGS,1310740,4/7/15,30.5,A,28.2,A,29.5,A
USGS,1310740,4/8/15,,,,,,
USGS,1310740,4/9/15,32.7,A,29.3,A,31.2,A
USGS,1310740,4/10/15,33,A,30.2,A,31.8,A
USGS,1310740,4/11/15,32.7,A,31,A,31.9,A
USGS,1310740,4/12/15,32.6,A,31.1,A,31.9,A
USGS,1310740,4/13/15,32.5,A,31.3,A,32,A
USGS,1310740,4/14/15,32.3,A,30.8,A,31.6,A
USGS,1310740,4/15/15,32.4,A,30.7,A,31.8,A
USGS,1310740,4/16/15,32.5,A,30.9,A,31.9,A
USGS,1310740,4/17/15,32.1,A,30.8,A,31.6,A
USGS,1310740,4/18/15,32.5,A,30.8,A,31.9,A
USGS,1310740,4/19/15,33,A,31.2,A,32,A
USGS,1310740,4/20/15,32.6,A,31.3,A,32,A
USGS,1310740,4/21/15,32.6,A,31,A,32,A
USGS,1310740,4/22/15,32.6,A,31.2,A,32.1,A
USGS,1310740,4/23/15,32.6,A,31,A,31.9,A
USGS,1310740,4/24/15,32.9,A,31.3,A,31.9,A
USGS,1310740,4/25/15,33,A,31.5,A,32.3,A
USGS,1310740,4/26/15,33.2,A,31.8,A,32.7,A
USGS,1310740,4/27/15,33.1,A,31.6,A,32.4,A
USGS,1310740,4/28/15,33.2,A,31.4,A,32.5,A
USGS,1310740,4/29/15,33.2,A,31.6,A,32.7,A
USGS,1310740,4/30/15,33.1,A,31.8,A,32.8,A
USGS,1310740,5/1/15,33.1,A,32.1,A,32.7,A
USGS,1310740,5/2/15,33.1,A,32,A,32.7,A
USGS,1310740,5/3/15,32.9,A,32,A,32.6,A
USGS,1310740,5/4/15,32.5,A,31.9,A,32.3,A
USGS,1310740,5/5/15,32.4,A,31.8,A,32.2,A
USGS,1310740,5/6/15,32.4,A,31.8,A,32.2,A
USGS,1310740,5/7/15,32.3,A,31.8,A,32.1,A
USGS,1310740,5/8/15,32.3,A,31.6,A,32,A
USGS,1310740,5/9/15,32.3,A,31.6,A,31.9,A
USGS,1310740,5/10/15,32.1,A,31.3,A,31.8,A
USGS,1310740,5/11/15,32.1,A,31.2,A,31.8,A
USGS,1310740,5/12/15,32.2,A,31.1,A,31.7,A
USGS,1310740,5/13/15,32.6,A,31,A,31.8,A
USGS,1310740,5/14/15,32.8,A,31.4,A,32.2,A
USGS,1310740,5/15/15,32.7,A,31.6,A,32.3,A
USGS,1310740,5/16/15,33,A,31.9,A,32.5,A
USGS,1310740,5/17/15,32.9,A,32.1,A,32.6,A
USGS,1310740,5/18/15,32.9,A,32.1,A,32.6,A
USGS,1310740,5/19/15,33,A,32.2,A,32.7,A
USGS,1310740,5/20/15,32.9,A,32.1,A,32.5,A
USGS,1310740,5/21/15,32.8,A,32.1,A,32.5,A
USGS,1310740,5/22/15,32.6,A,31.9,A,32.4,A
USGS,1310740,5/23/15,32.8,A,31.3,A,32.4,A
USGS,1310740,5/24/15,32.6,A,31.6,A,32.3,A
USGS,1310740,5/25/15,32.7,A,31.6,A,32.3,A
USGS,1310740,5/26/15,32.7,A,31.6,A,32.1,A
USGS,1310740,5/27/15,32.2,A,30.8,A,31.6,A
USGS,1310740,5/28/15,31.5,A,30.2,A,30.9,A
USGS,1310740,5/29/15,31.6,A,29.9,A,31.2,A
USGS,1310740,5/30/15,31.8,A,30.8,A,31.3,A
USGS,1310740,5/31/15,32.2,A,30.8,A,31.6,A
USGS,1310740,6/1/15,32.2,A,30.5,A,31.6,A
USGS,1310740,6/2/15,31.9,A,30.5,A,31.4,A
USGS,1310740,6/3/15,31.8,A,30.6,A,31.4,A
USGS,1310740,6/4/15,31.8,A,30.8,A,31.5,A
USGS,1310740,6/5/15,31.8,A,31,A,31.5,A
USGS,1310740,6/6/15,31.7,A,30.8,A,31.4,A
USGS,1310740,6/7/15,31.6,A,30.8,A,31.3,A
USGS,1310740,6/8/15,31.6,A,30.8,A,31.3,A
USGS,1310740,6/9/15,31.6,A,30.8,A,31.3,A
USGS,1310740,6/10/15,31.6,A,30.8,A,31.3,A
USGS,1310740,6/11/15,31.7,A,30.8,A,31.4,A
USGS,1310740,6/12/15,31.6,A,30.9,A,31.4,A
USGS,1310740,6/13/15,31.8,A,30.9,A,31.4,A
USGS,1310740,6/14/15,31.6,A,31,A,31.4,A
USGS,1310740,6/15/15,31.3,A,30.2,A,30.9,A
USGS,1310740,6/16/15,30.8,A,30,A,30.5,A
USGS,1310740,6/17/15,30.9,A,30.1,A,30.6,A
USGS,1310740,6/18/15,30.8,A,30,A,30.5,A
USGS,1310740,6/19/15,30.7,A,30,A,30.4,A
USGS,1310740,6/20/15,30.9,A,30,A,30.5,A
USGS,1310740,6/21/15,31,A,29.9,A,30.5,A
USGS,1310740,6/22/15,31.2,A,29.7,A,30.5,A
USGS,1310740,6/23/15,31.2,A,30,A,30.7,A
USGS,1310740,6/24/15,31.3,A,29.9,A,30.7,A
USGS,1310740,6/25/15,31.5,A,30,A,30.8,A
USGS,1310740,6/26/15,31.5,A,30,A,30.9,A
USGS,1310740,6/27/15,31.2,A,30.2,A,30.8,A
USGS,1310740,6/28/15,30.8,A,29.3,A,30.3,A
USGS,1310740,6/29/15,30.7,A,29.2,A,30.1,A
USGS,1310740,6/30/15,30.8,A,29.3,A,30.3,A
USGS,1310740,7/1/15,30.7,A,29.4,A,30.3,A
USGS,1310740,7/2/15,30.8,A,29.2,A,30.3,A
USGS,1310740,7/3/15,31,A,29.4,A,30.3,A
USGS,1310740,7/4/15,31,A,29.5,A,30.4,A
USGS,1310740,7/5/15,30.8,A,29.2,A,30.3,A
USGS,1310740,7/6/15,31,A,29.2,A,30.3,A
USGS,1310740,7/7/15,31,A,30.2,A,30.7,A
USGS,1310740,7/8/15,31.3,A,30.1,A,30.8,A
USGS,1310740,7/9/15,31.3,A,30.1,A,30.8,A
USGS,1310740,7/10/15,31.4,A,30,A,30.6,A
USGS,1310740,7/11/15,31.3,A,30.2,A,30.9,A
USGS,1310740,7/12/15,31.4,A,30.2,A,31,A
USGS,1310740,7/13/15,31.5,A,30.4,A,31.1,A
USGS,1310740,7/14/15,31.5,A,30.6,A,31.1,A
USGS,1310740,7/15/15,31,A,30.2,A,30.8,A
USGS,1310740,7/16/15,31.3,A,30.2,A,31,A
USGS,1310740,7/17/15,31.5,A,30.5,A,31.1,A
USGS,1310740,7/18/15,31.6,A,30.6,A,31.2,A
USGS,1310740,7/19/15,31.7,A,30.5,A,31.3,A
USGS,1310740,7/20/15,31.7,A,30.5,A,31.3,A
USGS,1310740,7/21/15,31.7,A,30.5,A,31.3,A
USGS,1310740,7/22/15,31.8,A,30.6,A,31.4,A
USGS,1310740,7/23/15,31.8,A,30.6,A,31.4,A
USGS,1310740,7/24/15,31.8,A,30.7,A,31.4,A
USGS,1310740,7/25/15,31.8,A,30.8,A,31.4,A
USGS,1310740,7/26/15,31.7,A,30.2,A,31.1,A
USGS,1310740,7/27/15,31.6,A,30.3,A,31,A
