# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,
# retrieved: 2022-09-29 16:20:21 EDT       (sdww01),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
#    USGS 01358000 HUDSON RIVER AT GREEN ISLAND NY,,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 01358000,,,,
#            TS   parameter     statistic     Description,,,,
"#        105057       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,105057_00060_00003,105057_00060_00003_cd
USGS,1358000,7/5/08,5440,A:e
USGS,1358000,7/6/08,5000,A:e
USGS,1358000,7/7/08,5420,A:e
USGS,1358000,7/8/08,4660,A:e
USGS,1358000,7/9/08,4650,A:e
USGS,1358000,7/10/08,5480,A:e
USGS,1358000,7/11/08,4880,A:e
USGS,1358000,7/12/08,5030,A:e
USGS,1358000,7/13/08,4470,A:e
USGS,1358000,7/14/08,10400,A:e
USGS,1358000,7/15/08,9150,A:e
USGS,1358000,7/16/08,8210,A:e
USGS,1358000,7/17/08,5520,A:e
USGS,1358000,7/18/08,4710,A:e
USGS,1358000,7/19/08,5370,A:e
USGS,1358000,7/20/08,5250,A:e
USGS,1358000,7/21/08,6140,A:e
USGS,1358000,7/22/08,8490,A:e
USGS,1358000,7/23/08,16900,A:e
USGS,1358000,7/24/08,46200,A
USGS,1358000,7/25/08,32400,A
USGS,1358000,7/26/08,21300,A:e
USGS,1358000,7/27/08,30100,A:e
USGS,1358000,7/28/08,27800,A:e
USGS,1358000,7/29/08,20500,A:e
USGS,1358000,7/30/08,16600,A:e
USGS,1358000,7/31/08,13100,A:e
USGS,1358000,8/1/08,11000,A:e
USGS,1358000,8/2/08,10300,A:e
USGS,1358000,8/3/08,12300,A:e
USGS,1358000,8/4/08,10700,A:e
USGS,1358000,8/5/08,10300,A:e
USGS,1358000,8/6/08,10100,A:e
USGS,1358000,8/7/08,10300,A:e
USGS,1358000,8/8/08,14100,A:e
USGS,1358000,8/9/08,13400,A:e
USGS,1358000,8/10/08,12800,A:e
USGS,1358000,8/11/08,16900,A:e
USGS,1358000,8/12/08,28000,A:e
USGS,1358000,8/13/08,20600,A:e
USGS,1358000,8/14/08,17900,A:e
USGS,1358000,8/15/08,15900,A:e
USGS,1358000,8/16/08,15300,A:e
USGS,1358000,8/17/08,11400,A:e
USGS,1358000,8/18/08,10200,A:e
USGS,1358000,8/19/08,10500,A:e
USGS,1358000,8/20/08,11500,A:e
USGS,1358000,8/21/08,11900,A:e
USGS,1358000,8/22/08,12300,A:e
USGS,1358000,8/23/08,10600,A:e
USGS,1358000,8/24/08,9280,A:e
USGS,1358000,8/25/08,8020,A:e
USGS,1358000,8/26/08,5740,A:e
USGS,1358000,8/27/08,6850,A:e
USGS,1358000,8/28/08,6960,A:e
USGS,1358000,8/29/08,6750,A:e
USGS,1358000,8/30/08,5980,A:e
USGS,1358000,8/31/08,5520,A:e
USGS,1358000,9/1/08,4880,A:e
USGS,1358000,9/2/08,5180,A:e
USGS,1358000,9/3/08,4980,A:e
USGS,1358000,9/4/08,5190,A:e
USGS,1358000,9/5/08,4720,A:e
USGS,1358000,9/6/08,5540,A:e
USGS,1358000,9/7/08,7600,A:e
USGS,1358000,9/8/08,6550,A:e
USGS,1358000,9/9/08,6830,A:e
USGS,1358000,9/10/08,7540,A:e
USGS,1358000,9/11/08,5720,A:e
USGS,1358000,9/12/08,5780,A:e
USGS,1358000,9/13/08,6110,A:e
USGS,1358000,9/14/08,6730,A:e
USGS,1358000,9/15/08,7950,A:e
USGS,1358000,9/16/08,7180,A:e
USGS,1358000,9/17/08,7030,A:e
USGS,1358000,9/18/08,6310,A:e
USGS,1358000,9/19/08,5940,A:e
USGS,1358000,9/20/08,5850,A:e
USGS,1358000,9/21/08,5790,A:e
USGS,1358000,9/22/08,5570,A:e
USGS,1358000,9/23/08,6000,A:e
USGS,1358000,9/24/08,4910,A:e
USGS,1358000,9/25/08,5440,A:e
USGS,1358000,9/26/08,5290,A:e
USGS,1358000,9/27/08,6140,A:e
USGS,1358000,9/28/08,6760,A:e
USGS,1358000,9/29/08,7100,A:e
USGS,1358000,9/30/08,6580,A:e
USGS,1358000,10/1/08,6760,A:e
USGS,1358000,10/2/08,6840,A:e
USGS,1358000,10/3/08,6430,A:e
USGS,1358000,10/4/08,6590,A:e
USGS,1358000,10/5/08,6200,A:e
USGS,1358000,10/6/08,5670,A:e
USGS,1358000,10/7/08,6530,A:e
USGS,1358000,10/8/08,6050,A:e
USGS,1358000,10/9/08,6620,A:e
USGS,1358000,10/10/08,6610,A:e
USGS,1358000,10/11/08,6170,A:e
USGS,1358000,10/12/08,6380,A:e
USGS,1358000,10/13/08,5700,A:e
USGS,1358000,10/14/08,5610,A:e
USGS,1358000,10/15/08,5350,A:e
USGS,1358000,10/16/08,6100,A:e
USGS,1358000,10/17/08,9440,A:e
USGS,1358000,10/18/08,8570,A:e
USGS,1358000,10/19/08,5310,A:e
USGS,1358000,10/20/08,6870,A:e
USGS,1358000,10/21/08,6380,A:e
USGS,1358000,10/22/08,6360,A:e
USGS,1358000,10/23/08,6250,A:e
USGS,1358000,10/24/08,6850,A:e
USGS,1358000,10/25/08,9970,A
USGS,1358000,10/26/08,29600,A
USGS,1358000,10/27/08,25500,A
USGS,1358000,10/28/08,30800,A
USGS,1358000,10/29/08,38100,A
USGS,1358000,10/30/08,26800,A
USGS,1358000,10/31/08,20200,A
USGS,1358000,11/1/08,24200,A
USGS,1358000,11/2/08,21600,A
USGS,1358000,11/3/08,20400,A
USGS,1358000,11/4/08,18000,A
USGS,1358000,11/5/08,17400,A:e
USGS,1358000,11/6/08,16300,A:e
USGS,1358000,11/7/08,16700,A:e
USGS,1358000,11/8/08,17000,A:e
USGS,1358000,11/9/08,17800,A:e
USGS,1358000,11/10/08,18100,A:e
USGS,1358000,11/11/08,15500,A:e
USGS,1358000,11/12/08,13400,A:e
USGS,1358000,11/13/08,13900,A
USGS,1358000,11/14/08,14100,A
USGS,1358000,11/15/08,16100,A
USGS,1358000,11/16/08,21200,A
USGS,1358000,11/17/08,25200,A
USGS,1358000,11/18/08,22100,A
USGS,1358000,11/19/08,17400,A
USGS,1358000,11/20/08,16400,A
USGS,1358000,11/21/08,17600,A
USGS,1358000,11/22/08,15200,A
USGS,1358000,11/23/08,13100,A
USGS,1358000,11/24/08,13800,A
USGS,1358000,11/25/08,16600,A
USGS,1358000,11/26/08,19100,A
USGS,1358000,11/27/08,16000,A
USGS,1358000,11/28/08,16500,A
USGS,1358000,11/29/08,17700,A
USGS,1358000,11/30/08,17700,A
USGS,1358000,12/1/08,19800,A
USGS,1358000,12/2/08,23800,A
USGS,1358000,12/3/08,21200,A
USGS,1358000,12/4/08,19300,A
USGS,1358000,12/5/08,17200,A
USGS,1358000,12/6/08,14800,A
USGS,1358000,12/7/08,13100,A
USGS,1358000,12/8/08,12100,A
USGS,1358000,12/9/08,11100,A
USGS,1358000,12/10/08,13900,A
USGS,1358000,12/11/08,26100,A
USGS,1358000,12/12/08,38200,A
USGS,1358000,12/13/08,42300,A
USGS,1358000,12/14/08,29900,A
USGS,1358000,12/15/08,27200,A
USGS,1358000,12/16/08,40000,A
USGS,1358000,12/17/08,38800,A
USGS,1358000,12/18/08,33400,A
USGS,1358000,12/19/08,27400,A:e
USGS,1358000,12/20/08,21800,A:e
USGS,1358000,12/21/08,20600,A:e
USGS,1358000,12/22/08,18800,A:e
USGS,1358000,12/23/08,19000,A:e
USGS,1358000,12/24/08,18200,A:e
USGS,1358000,12/25/08,26600,A:e
USGS,1358000,12/26/08,34200,A:e
USGS,1358000,12/27/08,31400,A:e
USGS,1358000,12/28/08,41700,A:e
USGS,1358000,12/29/08,50300,A:e
USGS,1358000,12/30/08,40000,A:e
USGS,1358000,12/31/08,32600,A:e
USGS,1358000,1/1/09,22700,A:e
USGS,1358000,1/2/09,22100,A:e
USGS,1358000,1/3/09,21600,A:e
USGS,1358000,1/4/09,20100,A:e
USGS,1358000,1/5/09,19100,A:e
USGS,1358000,1/6/09,19800,A:e
USGS,1358000,1/7/09,18600,A:e
USGS,1358000,1/8/09,18400,A:e
USGS,1358000,1/9/09,19100,A:e
USGS,1358000,1/10/09,17500,A:e
USGS,1358000,1/11/09,15000,A:e
USGS,1358000,1/12/09,15000,A:e
USGS,1358000,1/13/09,16400,A:e
USGS,1358000,1/14/09,14900,A:e
USGS,1358000,1/15/09,13700,A:e
USGS,1358000,1/16/09,12400,A:e
USGS,1358000,1/17/09,11500,A:e
USGS,1358000,1/18/09,11800,A:e
USGS,1358000,1/19/09,11800,A:e
USGS,1358000,1/20/09,12200,A:e
USGS,1358000,1/21/09,12500,A:e
USGS,1358000,1/22/09,12200,A:e
USGS,1358000,1/23/09,12200,A:e
USGS,1358000,1/24/09,12000,A:e
USGS,1358000,1/25/09,11800,A:e
USGS,1358000,1/26/09,11400,A:e
USGS,1358000,1/27/09,11400,A:e
USGS,1358000,1/28/09,11300,A:e
USGS,1358000,1/29/09,11200,A:e
USGS,1358000,1/30/09,11400,A:e
USGS,1358000,1/31/09,11300,A:e
USGS,1358000,2/1/09,11700,A:e
USGS,1358000,2/2/09,11200,A:e
USGS,1358000,2/3/09,10400,A:e
USGS,1358000,2/4/09,11500,A:e
USGS,1358000,2/5/09,10900,A:e
USGS,1358000,2/6/09,11100,A:e
USGS,1358000,2/7/09,10400,A:e
USGS,1358000,2/8/09,10100,A:e
USGS,1358000,2/9/09,10800,A:e
USGS,1358000,2/10/09,11600,A:e
USGS,1358000,2/11/09,9950,A:e
USGS,1358000,2/12/09,11400,A:e
USGS,1358000,2/13/09,17600,A:e
USGS,1358000,2/14/09,23300,A:e
USGS,1358000,2/15/09,20000,A:e
USGS,1358000,2/16/09,16700,A:e
USGS,1358000,2/17/09,13900,A:e
USGS,1358000,2/18/09,12600,A:e
USGS,1358000,2/19/09,12100,A:e
USGS,1358000,2/20/09,11300,A:e
USGS,1358000,2/21/09,10600,A:e
USGS,1358000,2/22/09,10600,A:e
USGS,1358000,2/23/09,10200,A:e
USGS,1358000,2/24/09,9250,A:e
USGS,1358000,2/25/09,8920,A:e
USGS,1358000,2/26/09,8640,A:e
USGS,1358000,2/27/09,9470,A:e
USGS,1358000,2/28/09,8930,A:e
USGS,1358000,3/1/09,21200,A
USGS,1358000,3/2/09,19000,A
USGS,1358000,3/3/09,16600,A
USGS,1358000,3/4/09,15700,A
USGS,1358000,3/5/09,14500,A
USGS,1358000,3/6/09,14300,A
USGS,1358000,3/7/09,15800,A
USGS,1358000,3/8/09,34100,A
USGS,1358000,3/9/09,65300,A
USGS,1358000,3/10/09,63000,A
USGS,1358000,3/11/09,52400,A
USGS,1358000,3/12/09,56800,A
USGS,1358000,3/13/09,38900,A
USGS,1358000,3/14/09,31100,A
USGS,1358000,3/15/09,28000,A
USGS,1358000,3/16/09,26300,A
USGS,1358000,3/17/09,25500,A
USGS,1358000,3/18/09,26500,A
USGS,1358000,3/19/09,31600,A
USGS,1358000,3/20/09,35400,A
USGS,1358000,3/21/09,29600,A
USGS,1358000,3/22/09,26000,A
USGS,1358000,3/23/09,23600,A
USGS,1358000,3/24/09,22400,A
USGS,1358000,3/25/09,18800,A
USGS,1358000,3/26/09,20700,A
USGS,1358000,3/27/09,20300,A:e
USGS,1358000,3/28/09,20600,A:e
USGS,1358000,3/29/09,24400,A:e
USGS,1358000,3/30/09,35100,A:e
USGS,1358000,3/31/09,36800,A
USGS,1358000,4/1/09,33200,A
USGS,1358000,4/2/09,30000,A
USGS,1358000,4/3/09,28300,A
USGS,1358000,4/4/09,38700,A
USGS,1358000,4/5/09,49100,A
USGS,1358000,4/6/09,42000,A
USGS,1358000,4/7/09,36500,A
USGS,1358000,4/8/09,31900,A
USGS,1358000,4/9/09,26800,A
USGS,1358000,4/10/09,23600,A
USGS,1358000,4/11/09,22400,A
USGS,1358000,4/12/09,20100,A
USGS,1358000,4/13/09,20200,A
USGS,1358000,4/14/09,18400,A
USGS,1358000,4/15/09,17200,A
USGS,1358000,4/16/09,17300,A
USGS,1358000,4/17/09,17500,A
USGS,1358000,4/18/09,16700,A
USGS,1358000,4/19/09,16400,A
USGS,1358000,4/20/09,17000,A
USGS,1358000,4/21/09,15100,A
USGS,1358000,4/22/09,15100,A
USGS,1358000,4/23/09,15100,A
USGS,1358000,4/24/09,14900,A
USGS,1358000,4/25/09,15400,A
USGS,1358000,4/26/09,14900,A
USGS,1358000,4/27/09,14000,A
USGS,1358000,4/28/09,15500,A
USGS,1358000,4/29/09,15200,A
USGS,1358000,4/30/09,14000,A
USGS,1358000,5/1/09,11200,A:e
USGS,1358000,5/2/09,13000,A
USGS,1358000,5/3/09,15300,A
USGS,1358000,5/4/09,16300,A
USGS,1358000,5/5/09,13400,A
USGS,1358000,5/6/09,12500,A
USGS,1358000,5/7/09,13200,A
USGS,1358000,5/8/09,14600,A
USGS,1358000,5/9/09,15000,A
USGS,1358000,5/10/09,18100,A
USGS,1358000,5/11/09,15600,A
USGS,1358000,5/12/09,14800,A
USGS,1358000,5/13/09,14300,A
USGS,1358000,5/14/09,11200,A
USGS,1358000,5/15/09,10900,A
USGS,1358000,5/16/09,10800,A
USGS,1358000,5/17/09,20800,A
USGS,1358000,5/18/09,26200,A
USGS,1358000,5/19/09,23100,A
USGS,1358000,5/20/09,16500,A
USGS,1358000,5/21/09,13200,A
USGS,1358000,5/22/09,14400,A
USGS,1358000,5/23/09,13400,A
USGS,1358000,5/24/09,13000,A
USGS,1358000,5/25/09,11800,A
USGS,1358000,5/26/09,11000,A
USGS,1358000,5/27/09,15600,A
USGS,1358000,5/28/09,20900,A
USGS,1358000,5/29/09,20400,A
USGS,1358000,5/30/09,21900,A
USGS,1358000,5/31/09,18700,A
USGS,1358000,6/1/09,15000,A
USGS,1358000,6/2/09,15100,A
USGS,1358000,6/3/09,15500,A
USGS,1358000,6/4/09,13700,A
USGS,1358000,6/5/09,13300,A
USGS,1358000,6/6/09,9840,A
USGS,1358000,6/7/09,9000,A
USGS,1358000,6/8/09,7010,A
USGS,1358000,6/9/09,9530,A
USGS,1358000,6/10/09,9340,A
USGS,1358000,6/11/09,7460,A
USGS,1358000,6/12/09,11100,A
USGS,1358000,6/13/09,16400,A
USGS,1358000,6/14/09,16600,A
USGS,1358000,6/15/09,15500,A
USGS,1358000,6/16/09,14400,A
USGS,1358000,6/17/09,12200,A
USGS,1358000,6/18/09,16900,A
USGS,1358000,6/19/09,32400,A
USGS,1358000,6/20/09,29800,A
USGS,1358000,6/21/09,25500,A
USGS,1358000,6/22/09,28000,A
USGS,1358000,6/23/09,20800,A
USGS,1358000,6/24/09,18500,A
USGS,1358000,6/25/09,15800,A
USGS,1358000,6/26/09,17300,A
USGS,1358000,6/27/09,16900,A
USGS,1358000,6/28/09,16900,A
USGS,1358000,6/29/09,15400,A
USGS,1358000,6/30/09,14800,A
USGS,1358000,7/1/09,21400,A
USGS,1358000,7/2/09,23100,A
USGS,1358000,7/3/09,21500,A
USGS,1358000,7/4/09,18200,A
USGS,1358000,7/5/09,14100,A
USGS,1358000,7/6/09,14700,A
USGS,1358000,7/7/09,13600,A
USGS,1358000,7/8/09,15500,A
USGS,1358000,7/9/09,12400,A
USGS,1358000,7/10/09,10600,A
USGS,1358000,7/11/09,8080,A
USGS,1358000,7/12/09,10800,A
USGS,1358000,7/13/09,12900,A
USGS,1358000,7/14/09,12100,A
USGS,1358000,7/15/09,11400,A
USGS,1358000,7/16/09,9840,A
USGS,1358000,7/17/09,9570,A
USGS,1358000,7/18/09,10200,A
USGS,1358000,7/19/09,10500,A
USGS,1358000,7/20/09,10300,A
USGS,1358000,7/21/09,10200,A
USGS,1358000,7/22/09,8870,A
USGS,1358000,7/23/09,8260,A
USGS,1358000,7/24/09,8070,A
USGS,1358000,7/25/09,7620,A:e
USGS,1358000,7/26/09,7310,A:e
USGS,1358000,7/27/09,7240,A:e
USGS,1358000,7/28/09,8080,A:e
USGS,1358000,7/29/09,7190,A
USGS,1358000,7/30/09,22200,A
USGS,1358000,7/31/09,29400,A
USGS,1358000,8/1/09,37400,A
USGS,1358000,8/2/09,25300,A
USGS,1358000,8/3/09,31700,A
USGS,1358000,8/4/09,20900,A
USGS,1358000,8/5/09,18600,A
USGS,1358000,8/6/09,16900,A
USGS,1358000,8/7/09,14600,A
USGS,1358000,8/8/09,14100,A
USGS,1358000,8/9/09,12400,A
USGS,1358000,8/10/09,11800,A
USGS,1358000,8/11/09,11500,A
USGS,1358000,8/12/09,11200,A
USGS,1358000,8/13/09,11900,A
USGS,1358000,8/14/09,11800,A
USGS,1358000,8/15/09,8630,A
USGS,1358000,8/16/09,7640,A
USGS,1358000,8/17/09,8020,A
USGS,1358000,8/18/09,7220,A
USGS,1358000,8/19/09,7860,A
USGS,1358000,8/20/09,6960,A
USGS,1358000,8/21/09,7030,A
USGS,1358000,8/22/09,9740,A
USGS,1358000,8/23/09,15000,A
USGS,1358000,8/24/09,13700,A
USGS,1358000,8/25/09,12000,A
USGS,1358000,8/26/09,8360,A
USGS,1358000,8/27/09,10000,A
USGS,1358000,8/28/09,10600,A
USGS,1358000,8/29/09,15400,A
USGS,1358000,8/30/09,22300,A
USGS,1358000,8/31/09,16100,A
USGS,1358000,9/1/09,14800,A
USGS,1358000,9/2/09,14200,A
USGS,1358000,9/3/09,13300,A
USGS,1358000,9/4/09,11200,A
USGS,1358000,9/5/09,8960,A
USGS,1358000,9/6/09,9760,A
USGS,1358000,9/7/09,9550,A
USGS,1358000,9/8/09,10000,A
USGS,1358000,9/9/09,8540,A
USGS,1358000,9/10/09,8680,A
USGS,1358000,9/11/09,5670,A
USGS,1358000,9/12/09,5640,A
USGS,1358000,9/13/09,6160,A
USGS,1358000,9/14/09,6890,A
USGS,1358000,9/15/09,6680,A
USGS,1358000,9/16/09,5720,A
USGS,1358000,9/17/09,5860,A
USGS,1358000,9/18/09,4890,A
USGS,1358000,9/19/09,6040,A
USGS,1358000,9/20/09,5170,A
USGS,1358000,9/21/09,5270,A
USGS,1358000,9/22/09,4800,A:e
USGS,1358000,9/23/09,5230,A:e
USGS,1358000,9/24/09,5180,A:e
USGS,1358000,9/25/09,5430,A
USGS,1358000,9/26/09,5030,A
USGS,1358000,9/27/09,6480,A
USGS,1358000,9/28/09,10800,A
USGS,1358000,9/29/09,12800,A
USGS,1358000,9/30/09,11400,A
USGS,1358000,10/1/09,11400,A
USGS,1358000,10/2/09,10100,A
USGS,1358000,10/3/09,10500,A
USGS,1358000,10/4/09,12600,A
USGS,1358000,10/5/09,13000,A
USGS,1358000,10/6/09,12600,A
USGS,1358000,10/7/09,12100,A
USGS,1358000,10/8/09,17800,A
USGS,1358000,10/9/09,18300,A
USGS,1358000,10/10/09,15200,A
USGS,1358000,10/11/09,15200,A
USGS,1358000,10/12/09,15400,A
USGS,1358000,10/13/09,15200,A
USGS,1358000,10/14/09,13800,A
USGS,1358000,10/15/09,12000,A
USGS,1358000,10/16/09,10800,A
USGS,1358000,10/17/09,11100,A
USGS,1358000,10/18/09,11000,A
USGS,1358000,10/19/09,9770,A
USGS,1358000,10/20/09,10400,A
USGS,1358000,10/21/09,9360,A
USGS,1358000,10/22/09,9080,A
USGS,1358000,10/23/09,10800,A
USGS,1358000,10/24/09,18300,A
USGS,1358000,10/25/09,43600,A
USGS,1358000,10/26/09,26700,A
USGS,1358000,10/27/09,20800,A
USGS,1358000,10/28/09,25900,A
USGS,1358000,10/29/09,49200,A
USGS,1358000,10/30/09,28500,A
USGS,1358000,10/31/09,22100,A
USGS,1358000,11/1/09,24400,A
USGS,1358000,11/2/09,25800,A
USGS,1358000,11/3/09,21800,A
USGS,1358000,11/4/09,19600,A
USGS,1358000,11/5/09,19200,A
USGS,1358000,11/6/09,17000,A
USGS,1358000,11/7/09,17500,A
USGS,1358000,11/8/09,17500,A
USGS,1358000,11/9/09,17100,A
USGS,1358000,11/10/09,16100,A
USGS,1358000,11/11/09,15700,A
USGS,1358000,11/12/09,15200,A
USGS,1358000,11/13/09,15000,A
USGS,1358000,11/14/09,16100,A
USGS,1358000,11/15/09,19000,A
USGS,1358000,11/16/09,18400,A
USGS,1358000,11/17/09,18100,A
USGS,1358000,11/18/09,16500,A
USGS,1358000,11/19/09,16300,A
USGS,1358000,11/20/09,22300,A
USGS,1358000,11/21/09,26300,A
USGS,1358000,11/22/09,22400,A
USGS,1358000,11/23/09,20800,A
USGS,1358000,11/24/09,19800,A
USGS,1358000,11/25/09,19100,A
USGS,1358000,11/26/09,16900,A
USGS,1358000,11/27/09,16100,A
USGS,1358000,11/28/09,15100,A
USGS,1358000,11/29/09,16900,A
USGS,1358000,11/30/09,15800,A
USGS,1358000,12/1/09,16400,A
USGS,1358000,12/2/09,16500,A
USGS,1358000,12/3/09,22900,A
USGS,1358000,12/4/09,28900,A
USGS,1358000,12/5/09,25200,A
USGS,1358000,12/6/09,21900,A
USGS,1358000,12/7/09,18900,A
USGS,1358000,12/8/09,18800,A
USGS,1358000,12/9/09,18700,A
USGS,1358000,12/10/09,17200,A
USGS,1358000,12/11/09,17800,A
USGS,1358000,12/12/09,17600,A
USGS,1358000,12/13/09,17100,A
USGS,1358000,12/14/09,18300,A
USGS,1358000,12/15/09,19700,A
USGS,1358000,12/16/09,20600,A
USGS,1358000,12/17/09,19500,A
USGS,1358000,12/18/09,16000,A
USGS,1358000,12/19/09,15900,A
USGS,1358000,12/20/09,17000,A
USGS,1358000,12/21/09,15300,A
USGS,1358000,12/22/09,13300,A
USGS,1358000,12/23/09,13300,A
USGS,1358000,12/24/09,12100,A
USGS,1358000,12/25/09,13200,A
USGS,1358000,12/26/09,14200,A
USGS,1358000,12/27/09,17200,A
USGS,1358000,12/28/09,25200,A
USGS,1358000,12/29/09,20600,A
USGS,1358000,12/30/09,14900,A
USGS,1358000,12/31/09,13900,A
USGS,1358000,1/1/10,15900,A
USGS,1358000,1/2/10,15900,A
USGS,1358000,1/3/10,13000,A:e
USGS,1358000,1/4/10,11300,A:e
USGS,1358000,1/5/10,12000,A:e
USGS,1358000,1/6/10,12400,A:e
USGS,1358000,1/7/10,10900,A:e
USGS,1358000,1/8/10,10700,A:e
USGS,1358000,1/9/10,10300,A:e
USGS,1358000,1/10/10,9220,A:e
USGS,1358000,1/11/10,8690,A:e
USGS,1358000,1/12/10,9010,A:e
USGS,1358000,1/13/10,9550,A:e
USGS,1358000,1/14/10,8540,A:e
USGS,1358000,1/15/10,8890,A:e
USGS,1358000,1/16/10,9120,A:e
USGS,1358000,1/17/10,9120,A:e
USGS,1358000,1/18/10,9110,A:e
USGS,1358000,1/19/10,9680,A:e
USGS,1358000,1/20/10,9720,A:e
USGS,1358000,1/21/10,9540,A
USGS,1358000,1/22/10,9200,A
USGS,1358000,1/23/10,8510,A
USGS,1358000,1/24/10,7970,A
USGS,1358000,1/25/10,13000,A
USGS,1358000,1/26/10,56900,A
USGS,1358000,1/27/10,50100,A
USGS,1358000,1/28/10,33700,A
USGS,1358000,1/29/10,22400,A
USGS,1358000,1/30/10,16700,A:e
USGS,1358000,1/31/10,14300,A:e
USGS,1358000,2/1/10,14100,A:e
USGS,1358000,2/2/10,14200,A:e
USGS,1358000,2/3/10,14300,A:e
USGS,1358000,2/4/10,13800,A:e
USGS,1358000,2/5/10,13600,A:e
USGS,1358000,2/6/10,13000,A:e
USGS,1358000,2/7/10,13100,A:e
USGS,1358000,2/8/10,11400,A:e
USGS,1358000,2/9/10,12000,A:e
USGS,1358000,2/10/10,12600,A:e
USGS,1358000,2/11/10,12000,A:e
USGS,1358000,2/12/10,11600,A:e
USGS,1358000,2/13/10,11900,A:e
USGS,1358000,2/14/10,11500,A:e
USGS,1358000,2/15/10,12000,A:e
USGS,1358000,2/16/10,11900,A:e
USGS,1358000,2/17/10,11400,A:e
USGS,1358000,2/18/10,11800,A:e
USGS,1358000,2/19/10,11700,A:e
USGS,1358000,2/20/10,9600,A:e
USGS,1358000,2/21/10,8030,A:e
USGS,1358000,2/22/10,7730,A:e
USGS,1358000,2/23/10,7890,A:e
USGS,1358000,2/24/10,8060,A:e
USGS,1358000,2/25/10,10500,A
USGS,1358000,2/26/10,16400,A
USGS,1358000,2/27/10,17500,A
USGS,1358000,2/28/10,15800,A
USGS,1358000,3/1/10,14900,A
USGS,1358000,3/2/10,14900,A
USGS,1358000,3/3/10,16500,A
USGS,1358000,3/4/10,16200,A
USGS,1358000,3/5/10,15400,A
USGS,1358000,3/6/10,15900,A
USGS,1358000,3/7/10,15700,A
USGS,1358000,3/8/10,16900,A
USGS,1358000,3/9/10,18000,A
USGS,1358000,3/10/10,18100,A
USGS,1358000,3/11/10,19600,A
USGS,1358000,3/12/10,21300,A
USGS,1358000,3/13/10,27500,A
USGS,1358000,3/14/10,36600,A
USGS,1358000,3/15/10,44000,A
USGS,1358000,3/16/10,45200,A
USGS,1358000,3/17/10,41800,A
USGS,1358000,3/18/10,38700,A
USGS,1358000,3/19/10,37900,A
USGS,1358000,3/20/10,39600,A
USGS,1358000,3/21/10,40300,A
USGS,1358000,3/22/10,38100,A
USGS,1358000,3/23/10,68800,A
USGS,1358000,3/24/10,85800,A
USGS,1358000,3/25/10,58200,A
USGS,1358000,3/26/10,47300,A
USGS,1358000,3/27/10,39300,A
USGS,1358000,3/28/10,31000,A
USGS,1358000,3/29/10,28700,A
USGS,1358000,3/30/10,35200,A
USGS,1358000,3/31/10,74800,A
USGS,1358000,4/1/10,64300,A
USGS,1358000,4/2/10,47000,A
USGS,1358000,4/3/10,39700,A
USGS,1358000,4/4/10,36200,A
USGS,1358000,4/5/10,33200,A
USGS,1358000,4/6/10,29000,A
USGS,1358000,4/7/10,25800,A
USGS,1358000,4/8/10,23500,A
USGS,1358000,4/9/10,24900,A
USGS,1358000,4/10/10,23400,A
USGS,1358000,4/11/10,21000,A
USGS,1358000,4/12/10,19200,A
USGS,1358000,4/13/10,17600,A
USGS,1358000,4/14/10,16300,A
USGS,1358000,4/15/10,15200,A
USGS,1358000,4/16/10,14600,A
USGS,1358000,4/17/10,15400,A
USGS,1358000,4/18/10,21600,A
USGS,1358000,4/19/10,19900,A
USGS,1358000,4/20/10,15800,A
USGS,1358000,4/21/10,13200,A
USGS,1358000,4/22/10,11900,A
USGS,1358000,4/23/10,11900,A
USGS,1358000,4/24/10,12600,A
USGS,1358000,4/25/10,10200,A
USGS,1358000,4/26/10,9730,A
USGS,1358000,4/27/10,9940,A:e
USGS,1358000,4/28/10,10300,A:e
USGS,1358000,4/29/10,10400,A:e
USGS,1358000,4/30/10,5900,A:e
USGS,1358000,5/1/10,7700,A
USGS,1358000,5/2/10,8300,A:e
USGS,1358000,5/3/10,8370,A:e
USGS,1358000,5/4/10,8220,A:e
USGS,1358000,5/5/10,8370,A:e
USGS,1358000,5/6/10,8630,A:e
USGS,1358000,5/7/10,8520,A:e
USGS,1358000,5/8/10,9660,A:e
USGS,1358000,5/9/10,15700,A
USGS,1358000,5/10/10,14800,A
